CpuName,CpuNumberOfCores,CpuNumberOfThreads,CpuBaseClock,CpuCacheL1,CpuCacheL2,CpuCacheL3,,CpuFrequency,,,,CpuTDP,,CpuTurboClock,GpuName,,GpuBandwidth,GpuBaseClock,GpuBoostClock,,,,,,,,GpuMemorySize,,,,GpuPixelRate,,GpuNumberOfROPs,GpuShaderModel,GpuNumberOfShadingUnits,GpuNumberOfTMUs,GpuTextureRate,,,GameName,,,FPS
b'Intel Core i5-8600K',6,6,100,384,1536,9,,3600,,,,95,,4300,b'NVIDIA GeForce GTX 1050 Ti',,112100,1291,1392,,,,,,,,4000,,,,44540,,32,b'6.4',768,48,66820,,,b'grandTheftAuto5',,,41.1
b'Intel Core i5-8400',6,6,100,384,1536,9,,2800,,,,65,,4000,b'NVIDIA GeForce GTX 1050 Ti',,112100,1291,1392,,,,,,,,4000,,,,44540,,32,b'6.4',768,48,66820,,,b'grandTheftAuto5',,,40.3
b'Intel Core i5-7600K',4,4,100,256,1024,6,,3800,,,,91,,4200,b'NVIDIA GeForce GTX 1050 Ti',,112100,1291,1392,,,,,,,,4000,,,,44540,,32,b'6.4',768,48,66820,,,b'grandTheftAuto5',,,40.1
b'Intel Core i5-7500',4,4,100,256,1024,6,,3400,,,,65,,3800,b'NVIDIA GeForce GTX 1050 Ti',,112100,1291,1392,,,,,,,,4000,,,,44540,,32,b'6.4',768,48,66820,,,b'grandTheftAuto5',,,37.9
b'Intel Core i3-7100',2,4,100,128,512,3,,3900,,,,51,,3900,b'NVIDIA GeForce GTX 1050 Ti',,112100,1291,1392,,,,,,,,4000,,,,44540,,32,b'6.4',768,48,66820,,,b'grandTheftAuto5',,,31.5
b'AMD Ryzen 9 3900X',12,24,100,1152,6144,64,,3800,,,,105,,4600,b'NVIDIA GeForce GTX 1050 Ti',,112100,1291,1392,,,,,,,,4000,,,,44540,,32,b'6.4',768,48,66820,,,b'grandTheftAuto5',,,45
b'AMD Ryzen 7 3800X',8,16,100,768,4096,32,,3900,,,,105,,4500,b'NVIDIA GeForce GTX 1050 Ti',,112100,1291,1392,,,,,,,,4000,,,,44540,,32,b'6.4',768,48,66820,,,b'grandTheftAuto5',,,44.5
b'AMD Ryzen 7 3700X',8,16,100,768,4096,32,,3600,,,,65,,4400,b'NVIDIA GeForce GTX 1050 Ti',,112100,1291,1392,,,,,,,,4000,,,,44540,,32,b'6.4',768,48,66820,,,b'grandTheftAuto5',,,43.9
b'AMD Ryzen 5 3600X',6,12,100,576,3072,32,,3800,,,,95,,4400,b'NVIDIA GeForce GTX 1050 Ti',,112100,1291,1392,,,,,,,,4000,,,,44540,,32,b'6.4',768,48,66820,,,b'grandTheftAuto5',,,43.7
b'AMD Ryzen 5 3600',6,12,100,576,3072,32,,3600,,,,65,,4200,b'NVIDIA GeForce GTX 1050 Ti',,112100,1291,1392,,,,,,,,4000,,,,44540,,32,b'6.4',768,48,66820,,,b'grandTheftAuto5',,,42.4
b'AMD Ryzen 5 2600X',6,12,100,576,3072,16,,3600,,,,95,,4250,b'NVIDIA GeForce GTX 1050 Ti',,112100,1291,1392,,,,,,,,4000,,,,44540,,32,b'6.4',768,48,66820,,,b'grandTheftAuto5',,,41
b'AMD Ryzen 5 1600X',6,12,100,576,3072,16,,3600,,,,95,,4000,b'NVIDIA GeForce GTX 1050 Ti',,112100,1291,1392,,,,,,,,4000,,,,44540,,32,b'6.4',768,48,66820,,,b'grandTheftAuto5',,,38.8
b'AMD Ryzen 5 2600',6,12,100,576,3072,16,,3400,,,,65,,3900,b'NVIDIA GeForce GTX 1050 Ti',,112100,1291,1392,,,,,,,,4000,,,,44540,,32,b'6.4',768,48,66820,,,b'grandTheftAuto5',,,38.1
b'AMD Ryzen 7 1700X',8,16,100,768,4096,16,,3400,,,,95,,3800,b'NVIDIA GeForce GTX 1050 Ti',,112100,1291,1392,,,,,,,,4000,,,,44540,,32,b'6.4',768,48,66820,,,b'grandTheftAuto5',,,37.1
b'Intel Core i9-9900K',8,16,100,512,2048,16,,3600,,,,95,,5000,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,42
b'Intel Core i7-9700K',8,8,100,512,2048,12,,3600,,,,95,,4900,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,41.6
b'Intel Core i7-8700K',6,12,100,384,1536,12,,3700,,,,95,,4700,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,38.7
b'Intel Core i7-7700K',4,8,100,256,1024,8,,4200,,,,91,,4500,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,37.5
b'Intel Core i5-9400F',6,6,100,384,1536,9,,2900,,,,65,,4100,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,37.1
b'Intel Core i5-8600K',6,6,100,384,1536,9,,3600,,,,95,,4300,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,36.8
b'Intel Core i5-8400',6,6,100,384,1536,9,,2800,,,,65,,4000,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,35.9
b'Intel Core i5-7600K',4,4,100,256,1024,6,,3800,,,,91,,4200,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,35.8
b'Intel Core i5-7500',4,4,100,256,1024,6,,3400,,,,65,,3800,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,33.8
b'Intel Core i3-7100',2,4,100,128,512,3,,3900,,,,51,,3900,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,28.2
b'AMD Ryzen 9 3900X',12,24,100,1152,6144,64,,3800,,,,105,,4600,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,40.1
b'AMD Ryzen 7 3800X',8,16,100,768,4096,32,,3900,,,,105,,4500,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,39.7
b'AMD Ryzen 7 3700X',8,16,100,768,4096,32,,3600,,,,65,,4400,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,39.1
b'AMD Ryzen 5 3600X',6,12,100,576,3072,32,,3800,,,,95,,4400,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,39
b'AMD Ryzen 5 3600',6,12,100,576,3072,32,,3600,,,,65,,4200,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,37.8
b'AMD Ryzen 5 2600X',6,12,100,576,3072,16,,3600,,,,95,,4250,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,36.6
b'AMD Ryzen 5 1600X',6,12,100,576,3072,16,,3600,,,,95,,4000,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,34.7
b'AMD Ryzen 5 2600',6,12,100,576,3072,16,,3400,,,,65,,3900,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,34
b'AMD Ryzen 7 1700X',8,16,100,768,4096,16,,3400,,,,95,,3800,b'NVIDIA GeForce GTX 1050 3 GB',,84100,1392,1518,,,,,,,,3000,,,,36430,,24,b'6.4',768,48,72860,,,b'grandTheftAuto5',,,33
b'Intel Core i9-9900K',8,16,100,512,2048,16,,3600,,,,95,,5000,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,93.1
b'Intel Core i7-9700K',8,8,100,512,2048,12,,3600,,,,95,,4900,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,92.3
b'Intel Core i7-8700K',6,12,100,384,1536,12,,3700,,,,95,,4700,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,85.3
b'Intel Core i7-7700K',4,8,100,256,1024,8,,4200,,,,91,,4500,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,82.9
b'Intel Core i5-9400F',6,6,100,384,1536,9,,2900,,,,65,,4100,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,82.3
b'Intel Core i5-8600K',6,6,100,384,1536,9,,3600,,,,95,,4300,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,81.2
b'Intel Core i5-8400',6,6,100,384,1536,9,,2800,,,,65,,4000,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,79.5
b'Intel Core i5-7600K',4,4,100,256,1024,6,,3800,,,,91,,4200,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,78.7
b'Intel Core i5-7500',4,4,100,256,1024,6,,3400,,,,65,,3800,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,74.6
b'Intel Core i3-7100',2,4,100,128,512,3,,3900,,,,51,,3900,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,62.1
b'AMD Ryzen 9 3900X',12,24,100,1152,6144,64,,3800,,,,105,,4600,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,89
b'AMD Ryzen 7 3800X',8,16,100,768,4096,32,,3900,,,,105,,4500,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,88.1
b'AMD Ryzen 7 3700X',8,16,100,768,4096,32,,3600,,,,65,,4400,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,86.9
b'AMD Ryzen 5 3600X',6,12,100,576,3072,32,,3800,,,,95,,4400,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,86.5
b'AMD Ryzen 5 3600',6,12,100,576,3072,32,,3600,,,,65,,4200,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,84
b'AMD Ryzen 5 2600X',6,12,100,576,3072,16,,3600,,,,95,,4250,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,81.2
b'AMD Ryzen 5 1600X',6,12,100,576,3072,16,,3600,,,,95,,4000,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,76.2
b'AMD Ryzen 5 2600',6,12,100,576,3072,16,,3400,,,,65,,3900,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,75.4
b'AMD Ryzen 7 1700X',8,16,100,768,4096,16,,3400,,,,95,,3800,b'AMD Radeon RX 5700 XT',,448000,1605,1905,,,,,,,,8000,,,,121900,,64,b'6.5',2560,160,304800,,,b'grandTheftAuto5',,,72.9
b'Intel Core i9-9900K',8,16,100,512,2048,16,,3600,,,,95,,5000,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,90
b'Intel Core i7-9700K',8,8,100,512,2048,12,,3600,,,,95,,4900,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,89.2
b'Intel Core i7-8700K',6,12,100,384,1536,12,,3700,,,,95,,4700,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,82.5
b'Intel Core i7-7700K',4,8,100,256,1024,8,,4200,,,,91,,4500,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,80.1
b'Intel Core i5-9400F',6,6,100,384,1536,9,,2900,,,,65,,4100,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,79.6
b'Intel Core i5-8600K',6,6,100,384,1536,9,,3600,,,,95,,4300,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,78.5
b'Intel Core i5-8400',6,6,100,384,1536,9,,2800,,,,65,,4000,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,76.9
b'Intel Core i5-7600K',4,4,100,256,1024,6,,3800,,,,91,,4200,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,76.1
b'Intel Core i5-7500',4,4,100,256,1024,6,,3400,,,,65,,3800,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,72.1
b'Intel Core i3-7100',2,4,100,128,512,3,,3900,,,,51,,3900,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,60.1
b'AMD Ryzen 9 3900X',12,24,100,1152,6144,64,,3800,,,,105,,4600,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,86
b'AMD Ryzen 7 3800X',8,16,100,768,4096,32,,3900,,,,105,,4500,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,85.2
b'AMD Ryzen 7 3700X',8,16,100,768,4096,32,,3600,,,,65,,4400,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,84
b'AMD Ryzen 5 3600X',6,12,100,576,3072,32,,3800,,,,95,,4400,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,83.6
b'AMD Ryzen 5 3600',6,12,100,576,3072,32,,3600,,,,65,,4200,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,81.2
b'AMD Ryzen 5 2600X',6,12,100,576,3072,16,,3600,,,,95,,4250,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,78.5
b'AMD Ryzen 5 1600X',6,12,100,576,3072,16,,3600,,,,95,,4000,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,73.7
b'AMD Ryzen 5 2600',6,12,100,576,3072,16,,3400,,,,65,,3900,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,72.9
b'AMD Ryzen 7 1700X',8,16,100,768,4096,16,,3400,,,,95,,3800,b'AMD Radeon RX 5700',,448000,1465,1725,,,,,,,,8000,,,,110400,,64,b'6.5',2304,144,248400,,,b'grandTheftAuto5',,,70.5
b'Intel Core i9-9900K',8,16,100,512,2048,16,,3600,,,,95,,5000,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,88
b'Intel Core i7-9700K',8,8,100,512,2048,12,,3600,,,,95,,4900,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,87.2
b'Intel Core i7-8700K',6,12,100,384,1536,12,,3700,,,,95,,4700,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,80.7
b'Intel Core i7-7700K',4,8,100,256,1024,8,,4200,,,,91,,4500,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,78.3
b'Intel Core i5-9400F',6,6,100,384,1536,9,,2900,,,,65,,4100,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,77.8
b'Intel Core i5-8600K',6,6,100,384,1536,9,,3600,,,,95,,4300,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,76.7
b'Intel Core i5-8400',6,6,100,384,1536,9,,2800,,,,65,,4000,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,75.2
b'Intel Core i5-7600K',4,4,100,256,1024,6,,3800,,,,91,,4200,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,74.4
b'Intel Core i5-7500',4,4,100,256,1024,6,,3400,,,,65,,3800,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,70.5
b'Intel Core i3-7100',2,4,100,128,512,3,,3900,,,,51,,3900,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,58.7
b'AMD Ryzen 9 3900X',12,24,100,1152,6144,64,,3800,,,,105,,4600,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,84.1
b'AMD Ryzen 7 3800X',8,16,100,768,4096,32,,3900,,,,105,,4500,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,83.3
b'AMD Ryzen 7 3700X',8,16,100,768,4096,32,,3600,,,,65,,4400,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,82.1
b'AMD Ryzen 5 3600X',6,12,100,576,3072,32,,3800,,,,95,,4400,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,81.7
b'AMD Ryzen 5 3600',6,12,100,576,3072,32,,3600,,,,65,,4200,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,79.4
b'AMD Ryzen 5 2600X',6,12,100,576,3072,16,,3600,,,,95,,4250,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,76.7
b'AMD Ryzen 5 1600X',6,12,100,576,3072,16,,3600,,,,95,,4000,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,72
b'AMD Ryzen 5 2600',6,12,100,576,3072,16,,3400,,,,65,,3900,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,71.3
b'AMD Ryzen 7 1700X',8,16,100,768,4096,16,,3400,,,,95,,3800,b'AMD Radeon Pro Vega 64',,402400,1250,1350,,,,,,,,16000,,,,86400,,64,b'6.4',4096,256,345600,,,b'grandTheftAuto5',,,68.9
b'Intel Core i9-9900K',8,16,100,512,2048,16,,3600,,,,95,,5000,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,75.7
b'Intel Core i7-9700K',8,8,100,512,2048,12,,3600,,,,95,,4900,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,75
b'Intel Core i7-8700K',6,12,100,384,1536,12,,3700,,,,95,,4700,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,69.4
b'Intel Core i7-7700K',4,8,100,256,1024,8,,4200,,,,91,,4500,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,67.4
b'Intel Core i5-9400F',6,6,100,384,1536,9,,2900,,,,65,,4100,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,66.9
b'Intel Core i5-8600K',6,6,100,384,1536,9,,3600,,,,95,,4300,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,66
b'Intel Core i5-8400',6,6,100,384,1536,9,,2800,,,,65,,4000,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,64.7
b'Intel Core i5-7600K',4,4,100,256,1024,6,,3800,,,,91,,4200,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,64
b'Intel Core i5-7500',4,4,100,256,1024,6,,3400,,,,65,,3800,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,60.6
b'Intel Core i3-7100',2,4,100,128,512,3,,3900,,,,51,,3900,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,50.5
b'AMD Ryzen 9 3900X',12,24,100,1152,6144,64,,3800,,,,105,,4600,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,72.3
b'AMD Ryzen 7 3800X',8,16,100,768,4096,32,,3900,,,,105,,4500,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,71.7
b'AMD Ryzen 7 3700X',8,16,100,768,4096,32,,3600,,,,65,,4400,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,70.7
b'AMD Ryzen 5 3600X',6,12,100,576,3072,32,,3800,,,,95,,4400,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,70.3
b'AMD Ryzen 5 3600',6,12,100,576,3072,32,,3600,,,,65,,4200,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,68.3
b'AMD Ryzen 5 2600X',6,12,100,576,3072,16,,3600,,,,95,,4250,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,66
b'AMD Ryzen 5 1600X',6,12,100,576,3072,16,,3600,,,,95,,4000,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,62
b'AMD Ryzen 5 2600',6,12,100,576,3072,16,,3400,,,,65,,3900,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,61.3
b'AMD Ryzen 7 1700X',8,16,100,768,4096,16,,3400,,,,95,,3800,b'AMD Radeon RX 590',,256000,1469,1545,,,,,,,,8000,,,,49440,,32,b'6.4',2304,144,222500,,,b'grandTheftAuto5',,,59.3
b'Intel Core i9-9900K',8,16,100,512,2048,16,,3600,,,,95,,5000,b'AMD Radeon RX 580',,256000,1257,1340,,,,,,,,8000,,,,42880,,32,b'6.4',2304,144,193000,,,b'grandTheftAuto5',,,54.2
b'Intel Core i7-9700K',8,8,100,512,2048,12,,3600,,,,95,,4900,b'AMD Radeon RX 580',,256000,1257,1340,,,,,,,,8000,,,,42880,,32,b'6.4',2304,144,193000,,,b'grandTheftAuto5',,,53.7
b'Intel Core i7-8700K',6,12,100,384,1536,12,,3700,,,,95,,4700,b'AMD Radeon RX 580',,256000,1257,1340,,,,,,,,8000,,,,42880,,32,b'6.4',2304,144,193000,,,b'grandTheftAuto5',,,50
b'Intel Core i7-7700K',4,8,100,256,1024,8,,4200,,,,91,,4500,b'AMD Radeon RX 580',,256000,1257,1340,,,,,,,,8000,,,,42880,,32,b'6.4',2304,144,193000,,,b'grandTheftAuto5',,,48.7
